,transcription,title,start_time,end_time,url,total_time,total_words
199, parrot Oh Peppa Pig George say something George pretending to be Paris Polly but thinking of something else to say to Polly parrot I'm a noisy parrot Oh have you been playing with Polly yes granny Polly is such a sweet parrot yes granny I'm a clever parrot oh oh oh my,polly parrot,00:02:58.250,00:04:18.519,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,80.269,52
200, I'm Peppa Pig this is my little brother - whoops this is Bobby pig daddy very hot day the sun is shining it is a very hot day oh what a lovely hot day ever in George are wearing their boots they are going to jump in muddy puddles I love muddy puddles oh oh dear the Sun is so hot that the puddles have dried up mummy daddy the puzzles are real dry Abby can't jump it though,very hot day,00:00:02.669,00:00:45.660,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,42.991,79
201, never mind pepper it's so sunny you can play in the paddling pool instead oh yes the paddling pool first you have to change into your swimming costumes yes but me pepper and George are wearing their swimming costumes mummy pig is wearing her swimming costume and daddy pig is wearing his swimming costume because it's so hot you need Sun cream yeah oily and yucky,very hot day,00:00:46.620,00:01:21.060,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.44,66
202, yeah oh what a fuss about nothing yes we all need Sun cream today oh come on George let's get some air into this paddling pool daddy pig is pumping up the paddling is his party Peppa holds the hose and mummy pig turns on the water George loved their handling goo ice cream lady very hot days miss rabbit sells ice cream mummy daddy,very hot day,00:01:25.560,00:02:37.110,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,71.55,65
203, kajoor did I have a nice clip please oh well I suppose it is an especially hot day please can I have one as well everyone likes ice cream hello mummy pig peppa and George hello miss rabbit what ice creams would you like can I have a coke please miss rabbit of course he may pepper thank you the same for me and one for daddy pig please and what would you mr. George like thanks or a dinosaur,very hot day,00:02:38.970,00:03:08.910,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.94,80
204, silly George he always says dinosaur for everything well it just so happens that I do have a dinosaur shaped ice lolly dine-saw Oh George you should eat your ice lolly before it melts uncle George loves his dinosaur ice lolly so much he doesn't want to eat it thank you Miss rabbit enjoy the weather George I really think you should eat your ice lolly before it melts and falls on the ground,very hot day,00:03:10.950,00:03:45.239,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.289,74
205, oh dear George's dinosaur ice lolly has melted and fallen on the ground never mind George you can share daddy's ice cream I'm sure he won't mind it is so warm daddy pig has fallen asleep daddy pig does look hot let's dip water on that is to cool him down good idea pepper what happened you were all red and hops daddy pig sorry get water on you oh I see,very hot day,00:03:46.250,00:04:17.930,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.68,72
206, Thank You Peppa George are wearing their boots pepper and George without the hot day was most all they love jumping up and down in puddles nicely,very hot day,00:04:19.220,00:04:56.770,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.55,27
207, I'm Peppa Pig this is my little brother - whoops this is Bobby pig daddy khloe's popping show peppa and her family are visiting uncle Pig and Auntie pig and cousin Chloe I expect uncle pig will fall asleep after lunch like he always does daddy pig you shouldn't say such things about your own brother especially in front of the children,chloe's puppet show,00:00:02.700,00:00:33.780,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.08,62
208, but it's true uncle pig always eats too much lunch and falls asleep snoring loudly like this Peppa George forget what I just said about uncle Pig okay daddy never and her family have arrived at uncle Pig and Auntie pig's house hello Archie picket Alcala Pig hello hello everyone hello big brother uncle pig is daddy pig's brother Chloe pig is Peppa and George's cousin,chloe's puppet show,00:00:34.530,00:01:10.110,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.58,66
209, hello Chloe hello Peppa hello George I want to show you something this is my new puppet theater my daddy made it for me Wow I've made two puppets already this one is called hello I am Chloe peak and this one is my daddy uncle Pig oh hello Peppa I am uncle Pig Chloe come in George make puppets - yes Chloe paints the puppets eyes rank is,chloe's puppet show,00:01:11.280,00:01:56.790,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,45.51,69
210, mouth okay my name is pepper hey George what puppet would you like to make dinosaur a dinosaur George always says dinosaur for everything okay a a scary dinosaur puppet Khloe's making George a dinosaur puppet it needs pointy taste then scary dinosaur coming after lunch we'll do a puppet show auntie peg has made spaghetti for lunch this spaghetti is,chloe's puppet show,00:01:57.229,00:02:43.080,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,45.851,61
211, best spaghetti ever oh you can tell you to a brothers alike in every way what do you mean we are completely different pepper George and I are going to do a puppet show fantastic colors when you're ready see you later a puppet show that sounds fun have I got time for some more spaghetti could I have some more to the puppet show is about to begin,chloe's puppet show,00:02:46.950,00:03:19.739,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.789,69
212, hello my name is Chloe that's very good I am Uncle Pete hello cookie Oh No pepper oh ho ho it looks just like you I think they've made my tummy a bit big oh I get enjoy my lawn uncle Pig are you going to fall asleep and snore like you always do what do you mean daddy says you always fall asleep snow loudly like this oh ho ho,chloe's puppet show,00:03:23.970,00:04:15.120,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.15,71
213, your daddy's right I do small like this ah he paid you shoulda said those things about uncle cake I don't think daddy pig or uncle Pig can hear you daddy pig and uncle Pig fallen asleep you can tell they're brothers hey what happened huh is the puppet show started yet,chloe's puppet show,00:04:16.140,00:04:39.270,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.13,52
214, I'm Peppa Pig this is my little brother George this is mummy pig this is daddy daddy cats feet mummy pig is watching a Keep Fit program on television and it stretch it and it stretch yeah I love watching what's this mummy pig it's a program about doing exercises to keep fit ha thank goodness I don't have to exercise I'm naturally fit oh you don't look very,daddy gets fit,00:00:02.700,00:00:43.890,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,41.19,69
215, fit daddy your tummy is a bit big I'm very fit I'll show you what should i do first touch your toes like this easy daddy stop pretending that you can't touch your toes I'm not pretending pepper daddy pig really cannot touch his toes oh dear daddy that's not very good mm-hmm maybe I should do a bit of exercise yes daddy and I will start tomorrow daddy pig you have to start,daddy gets fit,00:00:44.730,00:01:20.670,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.94,74
216, exercising now oh don't worry daddy I will help you oh all right pepper you're in charge of getting me fit what should i do first huh first you must do some press ups easy too yeah very good daddy now I want you to do one hundred one hundred yes come on children help me make lunch I help as well no daddy you've got one hundred press-ups to do honey pig peppa and George are in the,daddy gets fit,00:01:21.750,00:02:04.880,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.13,79
217, kitchen making lunch daddy pig is still doing his press ups daddy is doing them yeah 10 yes do you hope he's not overdoing it I'll go and see 13 14 15 16 17 pigs no chicken you should be doing press ups oh there was something interesting on the TV naughty daddy maybe daddy will have more success with my old exercise bike ah this looks like fun I'll be able to cycle and watch,daddy gets fit,00:02:05.299,00:02:41.810,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.511,76
218, TV at the same time it's impossible this bike is too noisy I can't hear the TV oh you've got to get fit somehow I know you can use my bicycle yes and then you'll get some fresh air as well daddy pig is going to ride on peppers little bicycle ok these are the pedals these are the brakes and this is the Bell yes yes thank you pepper I know bye-bye these is by getting fit is quite hard,daddy gets fit,00:02:42.620,00:03:21.799,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.179,81
219, work now I can get fit without having to pedal daddy thing is going very fast oh maybe I'd better slow down the Greeks aren't strong enough daddy pig has been gone for a long time mommy reckon daddy day don't worry Peppa daddy must be really enjoying himself to be away for so long where have you been I whizzed all the way down there then I,daddy gets fit,00:03:25.930,00:04:13.210,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,47.28,68
220, had to push the bike all the way back up again oh poor daddy pig well at least I've done my exercise yes for today what do you mean you'll have to do some more exercise tomorrow what daddy you get fit you have to exercise every day Oh No but don't worry daddy I'll make sure you do it yes I know you will,daddy gets fit,00:04:13.420,00:04:38.380,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.96,65
221, pepper George are in their bedroom playing with their toys George let's play dollies and dinosaurs daddy pig is in the sitting room reading his newspaper mummy pig is baby hippo what's going on what's all these noise it's going on what a lot of noise and look at all this mess on the floor someone could trip over and hurt someone did trip over and hurt,tidying up,00:00:23.279,00:01:31.920,https://www.youtube.com/watch?v=BUzGf3hLke4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,68.641,67
222, themselves oh dear poor daddy pig oh come on children let's do a bit of tidying up you can play again when you've tidied up but it's all George's mess is it really so this must be one of George's lovely dresses right I'll help George tidy and mummy pig can help Peppa girls against boys good idea let's see who can tidy up first Ready Steady Go put Teddy in your toy basket that's,tidying up,00:01:32.369,00:02:46.670,https://www.youtube.com/watch?v=BUzGf3hLke4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,74.301,75
223, right it's a dinosaur book it's George's pop-up dinosaur book this is a Tyrannosaurus Rex this is a brontosaurus yes and this is a triceratops Triceratops well done George Oh George loves dinosaurs we all win look how tidy the room is what a tidy room well done everyone now that we've tidied our room shall we play dollies and dinosaurs again yes you,tidying up,00:02:48.299,00:04:11.130,https://www.youtube.com/watch?v=BUzGf3hLke4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,82.831,64
224, can carry on with your game now is untidy again oh well at least it was tidy for a bit,tidying up,00:04:11.940,00:04:39.240,https://www.youtube.com/watch?v=BUzGf3hLke4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.3,20
225, I'm Peppa Pig this is my little brother - whoops chick this is mommy pig daddy the playground pepper and George are at the playground with their friends candy cat and Pedro pony are on the climbing frame hey Suzy sheep Danny dog Rebecca rabbit Peppa is playing on the swing Mummy Mummy push me please are you ready yes I want to go really high wants to,the playground,00:00:02.730,00:01:03.660,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,60.93,68
226, play on the swing that's your turn George hold tight oh I want to push George who's George gently pepper yes for me hi George oh dear pepper is pushed George - hi George does not like being up high pepper you know George is a bit scared of heights sorry George oh let's play on the climbing frame hello Susie hello Danny,the playground,00:01:03.930,00:01:42.119,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.189,63
227, hello ha ha you're doing it all wrong this is the proper way to swear your cross stand Ready Steady Go I can't get out pepper is stuck in the tire it's not well it does look a bit funny we'll have to pull you out his friends are helping to freedom all right thank you everyone George do you want to play on the climbing frame,the playground,00:01:43.259,00:02:42.510,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,59.251,67
228, the climbing frame is quite high George does not like being up high sorry George oh let's play on the slide oh yes the slide everyone loves the slide George wants to play on the slide are you sure George it is a bit high all right I'll help you up the steps oh dear it is a bit too high for George I'll slide down with you daddy you're too big to go down the slide,the playground,00:02:44.220,00:03:46.019,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,61.799,77
229, don't be silly Peppa I'm not too big stand back Ready Steady Go Oh daddy pig is stuck it's not funny it looks very funny Tati's hmm I suppose it is a bit funny Oh we'll have to push you down and George loves bouncing on daddy's tummy George anymore,the playground,00:03:47.130,00:04:42.280,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,55.15,50
230, I'm a big this is my little brother this is Bobby pig daddy puts up a picture mummy pig and Daddy pig have a new picture of pepper and George oh we should put this lovely new picture on the wall leave it to me oh I am the DIY expert of the house are you sure you can do it of course I just put a nail in the wall and hang the picture on it very good oh I'm just off to visit granny and,daddy puts up a picture,00:00:02.700,00:00:45.210,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,42.51,87
231, Grandpa pig I'll see you later and please don't make a mess goodbye you can watch and then you'll learn how to do it properly first I need a tape measure and a pencil that is where I'm going to put the nail oh don't break the wall daddy now I need a hammer and a nail stand back children and watch a craftsman at work daddy pig is going to knock the nail into the wall,daddy puts up a picture,00:00:45.750,00:01:33.750,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,48.0,77
232, don't break the wall daddy oh don't be silly Peppa Oh easy as pie ooh it's not meant to do that daddy pig has made a big crack in the wall Oh daddy you've broken the wall it's just a tiny crack the picture will hide it there I can still see the crack daddy yes I'll just take the nail out and fill in the crack don't make a mess daddy oh don't be silly Peppa go it's,daddy puts up a picture,00:01:36.479,00:02:11.970,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.491,79
233, Oh daddy oh now you really have broken the wall mm-hmm you think mommy will notice uh yes I think she might are they doing daddy pig has to mend the wall before mummy pig comes home brick please beep it fills the hole with bricks next daddy pig put plaster over the bricks these is pie then daddy pig paints the wall good as new wall is mended but look at all the mess,daddy puts up a picture,00:02:18.220,00:03:31.970,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,73.75,75
234, they have made goodness me we better clean up before mommy comes back so this tree daddy pig quickly washes better then tether lack of cloth and Danny pink Nikes up the tools mummy mummy pig is home mummy here quick pretend nothing has happened hello hello what have you been doing oh nothing yes I can see you've been doing nothing I thought you were going to put,daddy puts up a picture,00:03:32.599,00:04:13.209,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,40.61,69
235, the picture up in all the excitement daddy pig has forgotten to put the picture up oh well I know expert but I'm sure it's quite easy hmm yes that did look quite easy but what do you did daddy it looked really hard shush Peppa don't tell anyone,daddy puts up a picture,00:04:13.510,00:04:36.070,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.56,49
236, I'm Peppa Pig this is my little brother - whoops this is Bobby Pig the beach peppa and her family are going to the beach peppa and George love going to the beach what a lot of stuff we must be careful not to forget anything when we go sunshade each bag towels buckets and spades and a spotty ball good now before you start playing you need some Sun cream on the Sun is very hot so peppa,at the beach,00:00:02.730,00:00:52.050,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,49.32,79
237, and George have to have Sun cream on let's try out this spotty ball it seems to work what a great spotty ball George you know the ball and I will catch it King George catch oh dear George is too little to catch the ball never mind George would you add pepper like to have a paddle in the sea yes please daddy let's put your water wings on there we,at the beach,00:00:52.469,00:01:36.930,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,44.461,72
238, you look very smart in your water wings George my turn my turn good now we can play in the water is the water cold it's lovely and warm darted it daddy pig maybe that's enough splashing Oh daddy I love playing at beach pepper George loved the beach everyone loves the beach Peppa George would you like to play with your buckets and spades yes please mummy daddy daddy,at the beach,00:01:37.950,00:02:39.010,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,61.06,70
239, can we bury you in the sand oh well daddy oh right peppa and George of burying daddy pig in the sand steady on there no you can't escape oh my head is getting a bit hot can I have my straw hat well if you say please please can I have my straw hat yes you may daddy that's nice oh maybe I'll just have a little sleep George has make sand castles pepper and,at the beach,00:02:40.329,00:03:31.840,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.511,76
240, George are making sand castles firstly thirst and in the bucket like this we turn the pockets upside down and tap them lift the bucket up oh hey presto a sandcastle hey pesto another sandcastle peddler George home time don't leave any stuff behind let's check that we haven't forgotten towel speech bag sunshade and the spotty ball that's everything I'm sure we've,at the beach,00:03:32.319,00:04:09.290,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.971,63
241, forgotten something hmm of course we forgot the Hat daddy daddy yes we forgot daddy pig hey what daddy we almost left you behind but George remembered you ha well I'm glad George remembered me,at the beach,00:04:09.890,00:04:37.490,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.6,35
242, I'm Peppa Pig this is my little brother - whoops this is Bobby pig Peppa is playing with her dolls house George is playing - pepper is making a tea party for the doll family here George I'm the mummy and daddy you can be the it's military time so you must wash your hands George is putting the dolls to bed night-night George why are you putting,mister skinnylegs,00:00:02.700,00:00:49.920,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,47.22,68
243, the children to bed they're having a tea tini George likes putting the dolls to children come downstairs right now or you one day can eat cake George isn't listening he's too busy putting the dolls to bed George if you want to blow in my doll's house you have to help with the tea party here George you can fill the teapot with water children come downstairs right now mommy we're coming,mister skinnylegs,00:00:50.460,00:01:23.970,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.51,73
244, George is going to fill the teapot with water George has found a spider in the sink George wants the spider to be his friend Oh George likes the spider the spider likes George Peppa loves playing tea parties while the chocolate biscuit study we had blocks yesterday oh I'm sorry mummy I must've eaten them all Oh naughty daddy George is putting,mister skinnylegs,00:01:27.659,00:02:14.120,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,46.461,63
245, the spider to bed night-night George what are you doing you have to help me with the Tea Party oh don't worry Peppa please daddy take it away no need to panic hello George have you seen the spider it's too scary take it away there's no need to be afraid pepper Oh spiders are very very small and they,mister skinnylegs,00:02:14.569,00:02:54.170,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.601,60
246, can't hurt you but don't worry daddy will take it out of the bedroom whoa he's quite big isn't he um I'll just fetch mummy pig mummy pig hello mr. skinnylegs ever feels a little bit braver likes being in my doll's house hello children I hear you found a little spider I'll take him out of the bedroom so you two can play mummy,mister skinnylegs,00:02:54.709,00:03:24.260,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.551,65
247, his name is mr. skinnylegs no mr. skinnylegs is big isn't he peppa and George like the spider night night George is putting the spider to bed no George he wants some tea he doesn't want to be in bed are you hungry mr. skinnylegs would you like some cake Peppa isn't afraid of the spider anymore mummy daddy down we are all going to have tea with,mister skinnylegs,00:03:25.970,00:03:59.840,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.87,68
248, mr. skinnylegs once take me please me please delicious Peppa loves playing tea parties is your tea mr. skinnylegs what fat you want to say hello to my daddy hello mr. daddy pig hey that's all right let mr. skinnylegs drink his tea you look scared are you daddy oh no of course not well yeah not so close epiphytes mr. scale eggs everyone likes mr. skinnylegs,mister skinnylegs,00:04:00.860,00:04:42.560,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,41.7,67
249, I'm Peppa Pig this is my little brother this is Bobby pig peppa and George are going shopping pepper and George like shopping George loves sitting in the trolley so does pepper daddy can I sit in the trolley - oh you're too big for the trolley pepper oh but you can help with the shopping oh goody oh we've got four things on the list Tomatoes spaghetti onions and freek I'll,shopping,00:00:02.730,00:00:55.980,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,53.25,72
250, find it all ever a George love shopping pepper first we need tomatoes hmm I can see the magazine up here the tomatoes mummy well done Peppa one two three four now put them in the trolley Oh bottles well done Peppa tomatoes that's one thing off the list what's next on the list Oh peas that's right George but it's,shopping,00:00:56.969,00:01:43.619,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,46.65,61
251, cold spaghetti be Betty spaghetti is pepper and George's favorite food I wonder whether spaghetti is I can see it oh this way spaghetti spaghetti well done Peppa put the spaghetti in the trolley yes for me peaky George it's cold spaghetti Petey what's next on the list pepper crisps crisps are not on the list we have plenty of crisps at home pepper,shopping,00:01:44.070,00:02:23.900,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.83,64
252, have another guess hmm I just can't can you remember George dinosaur dinosaur George there aren't any dinosaurs in the supermarket oh no the next thing on the list is onions I remember down here they are well done one two three very good that's nearly everything on our list there's one last thing on the list a plant is that on the list oh no George,shopping,00:02:24.890,00:03:14.750,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,49.86,67
253, the last thing on the list is fruit oh never mind George you can choose the fruit where is the fruit there are apples and oranges bananas and a very big melon fruit shall we have George apples oranges bananas this is the checkout where all the food is paid for tomatoes spaghetti onions melon chocolate cake cake chocolate cake is that on the list,shopping,00:03:16.010,00:04:06.120,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,50.11,65
254, pepper did you put the chocolate cake in the trolley no mummies George did you put the chocolate cake in the trolley no well I didn't put it in then who did I thought it might be nice for pudding daddy pig Northy daddy sorry it just looked so delicious it does look rather oh let's pretend it was on the list,shopping,00:04:07.050,00:04:35.220,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.17,62
255, I'm Peppa Pig this is my little brother this is my birthday parties it is Peppa's birthday it is very early in the morning oh it's my birthday George wake up it's my birthday hmm I'm going to have a party and daddys doing a magic show great George let's wait mummy and daddy ah mummy pig and Daddy pig is still fast asleep what time is it it's very late it's 5 o'clock,my birthday party,00:00:02.700,00:00:57.329,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,54.629,74
256, in the morning yes the whole day is Darwin it okay let's get your birthday started I'm a pig daddy pig and George are giving pepper her birthday present I can put it on today thank you everyone you're welcome pepper oh I didn't know teddy was a girl teddy Oh daddy of Teddy's ago I love my new dress thank you everyone oh you're welcome Teddy don't get you,my birthday party,00:00:57.780,00:01:43.290,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,45.51,70
257, dirty do you know what's happening next pepper yes my friends are coming for my birthday party and daddy is doing the magic show yeah no one will know the magician is your daddy you will introduce me as the amazing Mysterium amazing mystia yes at the amazing Mysterio daddy's been practicing his magic tricks all week here at peppers friend candy cat Suzy,my birthday party,00:01:43.649,00:02:17.959,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.31,64
258, sheep Danny dog Rebecca rabbit and Pedro hey come on children the party's starting daddy pig is going to do a magic show pepper remember what you have to say ladies and gentlemen introducing the amazing Mysterio okay daddy ladies and gentlemen uh it's magic daddy for my first trick abracadabra Wow steady for my next trick I need a,my birthday party,00:02:18.830,00:03:09.130,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,50.3,60
259, helper from the audience I just need one Oh young lady you put your hand up first can you tell the audience your name Suzy sheep okay Suzy here are three balls a red one a blue one and a yellow one okay you have to secretly choose one while my back is okay have you chosen one yes abracadabra you chose yellow no uh abracadabra blue no abracadabra,my birthday party,00:03:10.150,00:03:49.050,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.9,69
260, red yes silly magic daddy's you said all three colors shush Peppa don't tell would you like one more trick yes please close your eyes no looking say the magic words abracadabra open your eyes Hey my banana birthday cake blow the candles out Peppa thank you everyone this is my best birthday and the pig,my birthday party,00:03:51.520,00:04:48.439,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,56.919,56
261, I'm a pig this is my little brother this is my Pig mr. zebra the postman is delivering a parcel to Peppa's house parcel for you mr. pig Thank You mr. zebra good bye look I just got a parcel in the post can anyone guess what's Oh Oh George you always say dinosaur for everything the parcel is far too small to have a dinosaur inside hmm I think it's uh a new toy you're very,daddy's movie camera,00:00:02.730,00:00:56.579,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,53.849,77
262, close I know what it is your new camera a new toy for daddy pig that's right it's a movie camera we can make movies with it and watch them on our television can I use it first daddy oh it's a bit too difficult for children to use even I need to read the instructions hmm it's a bit harder than I thought Suzy sheeps mummy has a movie camera she switches it on like this well done Peppa,daddy's movie camera,00:00:57.390,00:01:33.360,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.97,80
263, thank you for purchasing the movie 3000 I am eager and ready to shoot your first movie is there a way to turn that voice off I'm not sure thank you for purchasing the movie 3000 on Suzy's capra you just press this button to stop it talking thank you for purchasing now we won't talk anymore well done Peppa what shall i film first me okay Peppa hello I'm Peppa Pig,daddy's movie camera,00:01:35.009,00:02:06.180,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.171,72
