,doc_id,youtube_video_id,start_time_sec,end_time_sec,transcription,title,start_time,end_time,url,total_time,total_words
259,260,shkp42YvApE,133.84,158.32,admire mirror mirror mirror wall fair moon  know hello hello little fairy princess know magic wand magic turn scroll turn,fancy dress party,00:02:13.840,00:02:38.320,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.48,20
260,261,shkp42YvApE,162.19,188.56,dinosaur yeah  scare reflection silly  mirror tea child time decide good fancy dress costume need judge  party maybe judge,fancy dress party,00:02:42.190,00:03:08.560,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.37,19
261,262,shkp42YvApE,189.19,208.15,judge judge daddy judge judge decide good costume goody  choose good costume  costume man  make people,fancy dress party,00:03:09.190,00:03:28.150,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.96,16
262,263,shkp42YvApE,209.47,237.91,good   shiver timber  witch turn stroke princess turn frog child child sorry mummy clown funny,fancy dress party,00:03:29.470,00:03:57.910,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.44,15
263,264,shkp42YvApE,239.77,271.12, carrot lovely kid little brother  scary dinosaur costume good say winner yes winner  pick judge pick,fancy dress party,00:03:59.770,00:04:31.120,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.35,16
264,265,shkp42YvApE,271.54,282.19,winner okay carrot win right thank  love fancy good party love fancy best,fancy dress party,00:04:31.540,00:04:42.190,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,10.65,13
265,266,PpdIewQhnTo,2.7,42.989, pig little brother mummy pig museum  family museum patty museum place interesting thing old old yes old really old,the museum,00:00:02.700,00:00:42.989,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,40.289,19
266,267,PpdIewQhnTo,43.62,78.06,room thing belong king queen long ago king queen room room real dinosaur hello mummy pig hello miss rabbit ticket adult dine dinosaur  want,the museum,00:00:43.620,00:01:18.060,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.44,24
267,268,PpdIewQhnTo,78.36,99.78,room thing belong king queen long ago star saul  want real dinosaur worry  dinosaur  thing queen long time ago queen,the museum,00:01:18.360,00:01:39.780,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.42,20
268,269,PpdIewQhnTo,100.77,126.52,special chair throne beautiful queen dress pretty look  queen golden crown lovely thing mummy queen television,the museum,00:01:40.770,00:02:06.520,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.75,16
269,270,PpdIewQhnTo,127.36,159.1,television television computer computer day mummy queen eat cake want  imago queen,the museum,00:02:07.360,00:02:39.100,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.74,12
270,271,PpdIewQhnTo,159.52,183.94,care queen  yes cake course come come daddy daddy creed  bow speak terribly sorry royal highness daddy,the museum,00:02:39.520,00:03:03.940,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.42,17
271,272,PpdIewQhnTo,185.769,217.26,interesting yes interesting room dinosaur room larue  dinosaur ruby dinosaur room small actually  big,the museum,00:03:05.769,00:03:37.260,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.491,14
272,273,PpdIewQhnTo,219.489,267.63,bone real dinosaur  imago big dinosaur dinosaur room  favorite room favorite room king queen room look daddy pig favorite room room mummy room,the museum,00:03:39.489,00:04:27.630,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,48.141,23
273,274,PpdIewQhnTo,268.199,280.05,cake daddy pig favorite room museum cafe come tuck yes nice room,the museum,00:04:28.199,00:04:40.050,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,11.851,12
274,275,KQbHc9abYMI,2.73,47.79, pig little brother mummy pig study polly  family visit granny pig  pig pig egg hello little come inside surprise new pet guess,polly parrot,00:00:02.730,00:00:47.790,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,45.06,22
275,276,KQbHc9abYMI,50.46,87.57,dine dinosaur come granny pig  pig pet parrot   pet parrot polly pretty polly clever parrot mummy polly,polly parrot,00:00:50.460,00:01:27.570,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.11,17
276,277,KQbHc9abYMI,88.17,119.28,copy granny say parrot hello polly hello sweet little parrot come tea time   come chocolate cake come donny   love eat chocolate,polly parrot,00:01:28.170,00:01:59.280,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.11,21
277,278,KQbHc9abYMI,119.909,158.45,cake today hurry play polly parrot fish noisy little granny leave table polly parrot sure completely finish cake  say polly ,polly parrot,00:01:59.909,00:02:38.450,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.541,20
278,279,KQbHc9abYMI,158.72,236.48,little bit shy hello  really enjoy play polly parrot  pig  say  pretend paris polly think say polly parrot noisy parrot play polly yes granny,polly parrot,00:02:38.720,00:03:56.480,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,77.76,24
279,280,KQbHc9abYMI,239.12,258.519,polly sweet parrot yes granny clever parrot,polly parrot,00:03:59.120,00:04:18.519,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,19.399,7
280,281,A4cEE4N5Xyc,2.669,37.68, pig little brother mummy pig daddy hot day sun shine hot day lovely hot day  wear boot jump muddy puddle love muddy puddle dear sun,very hot day,00:00:02.669,00:00:37.680,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.011,25
281,282,A4cEE4N5Xyc,38.1,56.52,hot puddle dry mummy daddy puzzle real dry abby jump mind  sunny play paddle pool instead yes paddle pool change swimming costume,very hot day,00:00:38.100,00:00:56.520,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.42,22
282,283,A4cEE4N5Xyc,57.69,90.21,yes   wear swimming costume mummy pig wear swimming costume daddy pig wear swimming costume hot need sun cream yeah oily yucky yeah fuss yes,very hot day,00:00:57.690,00:01:30.210,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.52,24
283,284,A4cEE4N5Xyc,90.84,149.459,need sun cream today come  let air paddle pool daddy pig pump paddling party  hold hose mummy pig turn water  love handle ice cream lady,very hot day,00:01:30.840,00:02:29.459,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,58.619,25
284,285,A4cEE4N5Xyc,154.17,172.73,hot day miss rabbit sell ice cream mummy daddy kajoor nice clip suppose especially hot day like ice cream hello mummy pig   hello miss rabbit,very hot day,00:02:34.170,00:02:52.730,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.56,25
285,286,A4cEE4N5Xyc,173.88,197.67,ice cream like coke miss rabbit course  thank daddy pig mister  like thank dinosaur silly  say dinosaur happen,very hot day,00:02:53.880,00:03:17.670,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.79,18
286,287,A4cEE4N5Xyc,198.51,221.91,dinosaur shaped ice lolly dine  eat ice lolly melt uncle  love dinosaur ice lolly want eat thank miss rabbit enjoy weather  really think eat ice lolly,very hot day,00:03:18.510,00:03:41.910,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.4,26
287,288,A4cEE4N5Xyc,222.54,244.61,melt fall ground dear  dinosaur ice lolly melt fall ground mind  share daddy ice cream sure mind warm daddy pig fall asleep daddy pig look hot,very hot day,00:03:42.540,00:04:04.610,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.07,26
288,289,A4cEE4N5Xyc,245.66,281.66,let dip water cool good idea  happen red hop daddy pig sorry water thank   wear boot   hot day love jump puddle nicely,very hot day,00:04:05.660,00:04:56.770,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.11,22
289,290,7-ZnBf8HH5k,2.7,27.93, pig little brother mummy pig daddy khloe popping  family visit uncle pig  pig cousin  expect uncle pig fall asleep lunch like,chloe's puppet show,00:00:02.700,00:00:27.930,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.23,21
290,291,7-ZnBf8HH5k,28.26,50.309,daddy pig say thing brother especially child true uncle pig eat lunch fall asleep snore loudly like   forget say uncle pig okay,chloe's puppet show,00:00:28.260,00:00:50.309,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.049,22
291,292,7-ZnBf8HH5k,54.92,73.11,daddy family arrive uncle pig  pig house hello archie picket alcala pig hello hello hello big brother uncle pig daddy pig brother  pig   cousin hello  hello ,chloe's puppet show,00:00:54.920,00:01:13.110,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.19,26
292,293,7-ZnBf8HH5k,73.979,108.509,hello  want new puppet theater daddy make make puppet hello  peak daddy uncle pig hello  uncle pig  come  make,chloe's puppet show,00:01:13.979,00:01:48.509,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.53,19
293,294,7-ZnBf8HH5k,109.32,136.98,puppet yes  paint puppet eye rank mouth okay   puppet like make dinosaur dinosaur  say dinosaur okay scary dinosaur puppet khloe make,chloe's puppet show,00:01:49.320,00:02:16.980,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.66,21
294,295,7-ZnBf8HH5k,137.819,173.519, dinosaur puppet need pointy taste scary dinosaur come lunch puppet  pig make spaghetti lunch spaghetti good spaghetti tell brother alike way,chloe's puppet show,00:02:17.819,00:02:53.519,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.7,21
295,296,7-ZnBf8HH5k,173.73,199.019,mean completely different   puppet fantastic color ready later puppet sound fun time spaghetti puppet,chloe's puppet show,00:02:53.730,00:03:19.019,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.289,14
296,297,7-ZnBf8HH5k,199.53,235.83,begin hello  good uncle pete hello cookie  look like think make tummy bit big enjoy lawn uncle pig,chloe's puppet show,00:03:19.530,00:03:55.830,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.3,18
297,298,7-ZnBf8HH5k,236.43,264.87,fall asleep snore like mean daddy say fall asleep snow loudly like daddy right small like pay shoulda say thing uncle cake,chloe's puppet show,00:03:56.430,00:04:24.870,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.44,22
298,299,7-ZnBf8HH5k,265.35,279.27,think daddy pig uncle pig hear daddy pig uncle pig fall asleep tell brother happen puppet start,chloe's puppet show,00:04:25.350,00:04:39.270,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,13.92,17
299,300,aO-bFf2xfYQ,2.7,34.95, pig little brother  mummy pig daddy daddy cat foot mummy pig watch fit program television stretch stretch yeah love watch mummy pig program,daddy gets fit,00:00:02.700,00:00:34.950,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.25,23
300,301,aO-bFf2xfYQ,35.7,60.629,exercise fit thank goodness exercise naturally fit look fit daddy tummy bit big fit touch toe like easy daddy stop pretend,daddy gets fit,00:00:35.700,00:01:00.629,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.929,21
301,302,aO-bFf2xfYQ,61.26,84.15,touch toe pretend  daddy pig really touch toe dear daddy good maybe bit exercise yes daddy start tomorrow daddy pig start exercise worry daddy,daddy gets fit,00:01:01.260,00:01:24.150,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.89,24
302,303,aO-bFf2xfYQ,85.17,112.979,help right  charge fit press easy yeah good daddy want yes come child help make lunch help daddy,daddy gets fit,00:01:25.170,00:01:52.979,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.809,18
303,304,aO-bFf2xfYQ,114.0,146.54,press honey pig   kitchen make lunch daddy pig press daddy yeah yes hope overdo pig chicken,daddy gets fit,00:01:54.000,00:02:26.540,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.54,16
304,305,aO-bFf2xfYQ,147.319,171.11,press interesting tv naughty daddy maybe daddy success old exercise bike look like fun able cycle watch tv time impossible bike noisy hear,daddy gets fit,00:02:27.319,00:02:51.110,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.791,23
305,306,aO-bFf2xfYQ,171.26,193.299,tv fit know use bicycle yes fresh air daddy pig ride  little bicycle pedal brake bell yes yes thank  know bye bye,daddy gets fit,00:02:51.260,00:03:13.299,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.039,22
306,307,aO-bFf2xfYQ,197.209,236.83,fit quite hard work fit pedal daddy thing fast maybe better slow greeks strong daddy pig long time mummy reckon daddy day worry ,daddy gets fit,00:03:17.209,00:03:56.830,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.621,23
307,308,aO-bFf2xfYQ,237.43,261.07,daddy really enjoy away long whiz way push bike way poor daddy pig exercise yes today,daddy gets fit,00:03:57.430,00:04:21.070,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.64,16
308,309,aO-bFf2xfYQ,262.06,278.38,mean exercise tomorrow daddy fit exercise day worry daddy make sure yes know,daddy gets fit,00:04:22.060,00:04:38.380,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,16.32,13
309,310,BUzGf3hLke4,23.279,84.5,  bedroom play toy  let play dolly dinosaur daddy pig sitting room read newspaper mummy pig baby hippo noise lot noise,tidying up,00:00:23.279,00:01:24.500,https://www.youtube.com/watch?v=BUzGf3hLke4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,61.221,20
310,311,BUzGf3hLke4,85.829,105.81,look mess floor trip hurt trip hurt dear poor daddy pig come child let bit tidying play tidy ,tidying up,00:01:25.829,00:01:45.810,https://www.youtube.com/watch?v=BUzGf3hLke4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,19.981,18
311,312,BUzGf3hLke4,106.939,171.15,mess really  lovely dress right help  tidy mummy pig help  girl boy good idea let tidy ready steady teddy toy basket right dinosaur book ,tidying up,00:01:46.939,00:02:51.150,https://www.youtube.com/watch?v=BUzGf3hLke4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,64.211,24
312,313,BUzGf3hLke4,172.109,243.209,pop dinosaur book tyrannosaurus rex brontosaurus yes triceratop triceratops   love dinosaur win look tidy room tidy room,tidying up,00:02:52.109,00:04:03.209,https://www.youtube.com/watch?v=BUzGf3hLke4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,71.1,17
313,314,BUzGf3hLke4,246.209,279.24,tidy room shall play dolly dinosaur yes carry game untidy tidy bit,tidying up,00:04:06.209,00:04:39.240,https://www.youtube.com/watch?v=BUzGf3hLke4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.031,12
314,315,uGA_FqHxRkU,2.73,41.879, pig little brother chick mummy pig daddy playground   playground friend  cat  pony climbing frame  sheep  dog  rabbit ,the playground,00:00:02.730,00:00:41.879,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.149,17
315,316,uGA_FqHxRkU,42.3,76.47,play swing mummy mummy push ready yes want really high want play swing turn  hold tight want push   gently  yes ,the playground,00:00:42.300,00:01:16.470,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.17,20
316,317,uGA_FqHxRkU,81.77,103.74,dear  push   like high  know  bit scared height sorry  let play climb frame hello  hello  hello,the playground,00:01:21.770,00:01:43.740,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.97,16
317,318,uGA_FqHxRkU,112.409,152.069,wrong proper way swear cross stand ready steady  stick tire look bit funny pull friend help freedom,the playground,00:01:52.409,00:02:32.069,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.66,17
318,319,uGA_FqHxRkU,156.599,205.41,right thank  want play climbing frame climbing frame quite high  like high sorry  let play slide yes slide love slide  want play slide sure,the playground,00:02:36.599,00:03:25.410,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,48.811,24
319,320,uGA_FqHxRkU,205.849,231.329, bit high right help step dear bit high  slide daddy big slide silly  big stand,the playground,00:03:25.849,00:03:51.329,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.48,15
320,321,uGA_FqHxRkU,232.459,282.28,ready steady daddy pig stick funny look funny tati suppose bit funny push  love bounce daddy tummy  anymore,the playground,00:03:52.459,00:04:42.280,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,49.821,18
321,322,xX-iVi0nQ4g,2.7,37.35,big little brother mummy pig daddy picture mummy pig daddy pig new picture   lovely new picture wall leave diy expert house sure,daddy puts up a picture,00:00:02.700,00:00:37.350,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.65,22
322,323,xX-iVi0nQ4g,37.71,65.67,course nail wall hang picture good visit granny  pig later make mess goodbye watch learn properly,daddy puts up a picture,00:00:37.710,00:01:05.670,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.96,16
323,324,xX-iVi0nQ4g,67.26,97.11,need tape measure pencil nail break wall daddy need hammer nail stand child watch craftsman work daddy pig knock nail wall break wall daddy,daddy puts up a picture,00:01:07.260,00:01:37.110,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.85,24
324,325,xX-iVi0nQ4g,98.659,125.399,silly  easy pie mean daddy pig make big crack wall daddy break wall tiny crack picture hide crack daddy yes nail,daddy puts up a picture,00:01:38.659,00:02:05.399,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.74,21
325,326,xX-iVi0nQ4g,125.909,169.4,crack make mess daddy silly  daddy really break wall think mummy notice yes think daddy pig mend wall mummy pig come home brick,daddy puts up a picture,00:02:05.909,00:02:49.400,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.491,23
326,327,xX-iVi0nQ4g,171.799,217.31,beep hole brick daddy pig plaster brick pie daddy pig paint wall good new wall mend look mess make goodness better clean mummy come,daddy puts up a picture,00:02:51.799,00:03:37.310,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,45.511,24
327,328,xX-iVi0nQ4g,217.639,250.51,tree daddy pig quickly wash better tether lack cloth  pink nike tool mummy mummy pig home mummy quick pretend happen hello hello yes,daddy puts up a picture,00:03:37.639,00:04:10.510,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.871,23
328,329,xX-iVi0nQ4g,251.29,272.89,think picture excitement daddy pig forget picture know expert sure quite easy yes look quite easy daddy look really hard shush  tell,daddy puts up a picture,00:04:11.290,00:04:36.070,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.78,22
329,330,cu6xvXv-YTU,2.73,40.02, pig little brother mummy pig beach  family beach   love beach lot stuff careful forget sunshade bag towel bucket,at the beach,00:00:02.730,00:00:40.020,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.29,18
330,331,cu6xvXv-YTU,40.61,68.85,spade spotty ball good start play need sun cream sun hot   sun cream let try spotty ball work great spotty ball  know,at the beach,00:00:40.610,00:01:08.850,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.24,22
331,332,cu6xvXv-YTU,69.33,99.479,ball catch king  catch dear  little catch ball mind  add  like paddle sea yes daddy let water wing look smart water wing,at the beach,00:01:09.330,00:01:39.479,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.149,22
332,333,cu6xvXv-YTU,100.939,149.65, turn turn good play water water cold lovely warm dart daddy pig maybe splash daddy love play beach   love beach love beach  ,at the beach,00:01:40.939,00:02:29.650,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,48.711,22
333,334,cu6xvXv-YTU,150.91,185.59,like play bucket spade yes mummy daddy daddy bury sand daddy right   bury daddy pig sand steady escape head bit hot,at the beach,00:02:30.910,00:03:05.590,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.68,21
334,335,cu6xvXv-YTU,186.37,219.299,straw hat say straw hat yes daddy nice maybe little sleep  make sand castle   make sand castle firstly thirst bucket like,at the beach,00:03:06.370,00:03:39.299,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.929,21
335,336,cu6xvXv-YTU,220.599,246.29,turn pocket upside tap lift bucket presto sandcastle pesto sandcastle peddler  home time leave stuff let check forget towel speech bag sunshade spotty,at the beach,00:03:40.599,00:04:06.290,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.691,23
336,337,cu6xvXv-YTU,246.86,277.49,ball sure forget course forget hat daddy daddy yes forget daddy pig daddy leave  remember glad  remember,at the beach,00:04:06.860,00:04:37.490,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.63,17
337,338,I41VjHkQKs4,2.7,33.989, pig little brother mummy pig  play doll house  play  make tea party doll family  mummy daddy,mister skinnylegs,00:00:02.700,00:00:33.989,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.289,16
338,339,I41VjHkQKs4,38.219,62.85,military time wash hand  doll bed night night  child bed tea tini  like doll child come downstairs right day eat cake ,mister skinnylegs,00:00:38.219,00:01:02.850,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.631,21
339,340,I41VjHkQKs4,63.329,88.59,listen busy doll bed  want blow doll house help tea party  teapot water child come downstairs right mummy come  teapot,mister skinnylegs,00:01:03.329,00:01:28.590,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.261,20
340,341,I41VjHkQKs4,93.86,118.64,water  spider sink  want spider friend  like spider spider like   love play tea party chocolate biscuit study block yesterday,mister skinnylegs,00:01:33.860,00:01:58.640,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.78,19
341,342,I41VjHkQKs4,120.64,159.739,sorry mummy eat naughty daddy  spider bed night night  help tea party worry  daddy away need,mister skinnylegs,00:02:00.640,00:02:39.739,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.099,16
342,343,I41VjHkQKs4,161.349,179.59,panic hello  spider scary away need afraid  spider small hurt worry daddy bedroom,mister skinnylegs,00:02:41.349,00:02:59.590,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.241,13
343,344,I41VjHkQKs4,181.819,203.54,quite big fetch mummy pig mummy pig hello mister skinnylegs feel little bit braver like doll house hello child hear little spider bedroom,mister skinnylegs,00:03:01.819,00:03:23.540,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.721,23
344,345,I41VjHkQKs4,204.079,227.989,play mummy mister skinnylegs mister skinnylegs big   like spider night night  spider bed  want tea want bed hungry,mister skinnylegs,00:03:24.079,00:03:47.989,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.91,18
