,doc_id,youtube_video_id,start_time_sec,end_time_sec,transcription,title,start_time,end_time,url,total_time,total_words
266,267,PpdIewQhnTo,78.36,99.78,room thing belong king queen long ago star saul  want real dinosaur worry  dinosaur  thing queen long time ago queen,the museum,01:18.4,01:39.8,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.42,20
267,268,PpdIewQhnTo,100.77,126.52,special chair throne beautiful queen dress pretty look  queen golden crown lovely thing mummy queen television,the museum,01:40.8,02:06.5,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.75,16
268,269,PpdIewQhnTo,127.36,159.1,television television computer computer day mummy queen eat cake want  imago queen,the museum,02:07.4,02:39.1,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.74,12
269,270,PpdIewQhnTo,159.52,183.94,care queen  yes cake course come come daddy daddy creed  bow speak terribly sorry royal highness daddy,the museum,02:39.5,03:03.9,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.42,17
270,271,PpdIewQhnTo,185.769,217.26,yes room dinosaur room larue  dinosaur ruby dinosaur room small actually  big,the museum,03:05.8,03:37.3,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.491,12
271,272,PpdIewQhnTo,219.489,267.63,bone real dinosaur  imago big dinosaur dinosaur room  favorite room favorite room king queen room look daddy pig favorite room room mummy room,the museum,03:39.5,04:27.6,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,48.141,23
272,273,PpdIewQhnTo,268.199,280.05,cake daddy pig favorite room museum cafe come tuck yes nice room,the museum,04:28.2,04:40.1,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,11.851,12
273,274,KQbHc9abYMI,2.73,47.79, pig little brother mummy pig study polly  family visit granny pig  pig pig egg hello little come inside surprise new pet guess,polly parrot,00:02.7,00:47.8,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,45.06,22
274,275,KQbHc9abYMI,50.46,87.57,dine dinosaur come granny pig  pig pet parrot   pet parrot polly pretty polly clever parrot mummy doe polly,polly parrot,00:50.5,01:27.6,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.11,18
275,276,KQbHc9abYMI,88.17,119.28,copy granny say parrot hello polly hello sweet little parrot come tea time   come chocolate cake come donny   love eat chocolate,polly parrot,01:28.2,01:59.3,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.11,21
276,277,KQbHc9abYMI,119.909,158.45,cake today hurry play polly parrot fish noisy little granny leave table polly parrot sure completely finish cake  say polly ,polly parrot,01:59.9,02:38.5,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.541,20
277,278,KQbHc9abYMI,158.72,236.48,little bite shy hello  really enjoy play polly parrot  pig  say  pretend paris polly think say polly parrot noisy parrot play polly yes granny,polly parrot,02:38.7,03:56.5,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,77.76,24
278,279,KQbHc9abYMI,239.12,258.519,polly sweet parrot yes granny clever parrot,polly parrot,03:59.1,04:18.5,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,19.399,7
279,280,A4cEE4N5Xyc,2.669,37.68, pig little brother mummy pig daddy hot day sun shine hot day lovely hot day  wear boot jump muddy puddle love muddy puddle dear sun,very hot day,00:02.7,00:37.7,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.011,25
280,281,A4cEE4N5Xyc,38.1,56.52,hot puddle dry mummy daddy puzzle real dry abby jump mind  sunny play paddle pool instead yes paddle pool change swim costume,very hot day,00:38.1,00:56.5,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.42,22
281,282,A4cEE4N5Xyc,57.69,90.21,yes   wear swim costume mummy pig wear swim costume daddy pig wear swim costume hot need sun cream yes oily yucky yes fuss yes,very hot day,00:57.7,01:30.2,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.52,24
282,283,A4cEE4N5Xyc,90.84,149.459,need sun cream today come  let air paddle pool daddy pig pump paddle party  hold hose mummy pig turn water  love handle ice cream lady,very hot day,01:30.8,02:29.5,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,58.619,25
283,284,A4cEE4N5Xyc,154.17,172.73,hot day miss rabbit sell ice cream mummy daddy kajoor nice clip good suppose especially hot day good like ice cream hello mummy pig   hello miss rabbit,very hot day,02:34.2,02:52.7,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.56,27
284,285,A4cEE4N5Xyc,173.88,197.67,ice cream like coke miss rabbit course  thank daddy pig mister  like thank dinosaur silly  say dinosaur good happen,very hot day,02:53.9,03:17.7,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.79,19
285,286,A4cEE4N5Xyc,198.51,221.91,dinosaur shape ice lolly dine  eat ice lolly melt uncle  love dinosaur ice lolly want eat thank miss rabbit enjoy weather  really think eat ice lolly,very hot day,03:18.5,03:41.9,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.4,26
286,287,A4cEE4N5Xyc,222.54,244.61,melt fall grind dear  dinosaur ice lolly melt fall grind mind  share daddy ice cream sure mind warm daddy pig fall asleep daddy pig doe look hot,very hot day,03:42.5,04:04.6,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.07,27
287,288,A4cEE4N5Xyc,245.66,281.66,let dip water cool good idea  happen red hop daddy pig sorry water thank   wear boot   hot day love jump puddle nicely,very hot day,04:05.7,04:56.8,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.11,22
288,289,7-ZnBf8HH5k,2.7,27.93, pig little brother mummy pig daddy khloe pop  family visit uncle pig  pig cousin  expect uncle pig fall asleep lunch like,chloe's puppet show,00:02.7,00:27.9,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.23,21
289,290,7-ZnBf8HH5k,28.26,50.309,doe daddy pig say thing brother especially child true uncle pig eat lunch fall asleep snore loudly like   forget say uncle pig okay,chloe's puppet show,00:28.3,00:50.3,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.049,23
290,291,7-ZnBf8HH5k,54.92,73.11,daddy family arrive uncle pig  pig house hello archie picket alcala pig hello hello hello big brother uncle pig daddy pig brother  pig   cousin hello  hello ,chloe's puppet show,00:54.9,01:13.1,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.19,26
291,292,7-ZnBf8HH5k,73.979,108.509,hello  want new puppet theater daddy make make puppet hello  peak daddy uncle pig hello  uncle pig  come  make,chloe's puppet show,01:14.0,01:48.5,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.53,19
292,293,7-ZnBf8HH5k,109.32,136.98,puppet yes  paint puppet eye rank mouth okay   puppet like make dinosaur dinosaur  say dinosaur okay scary dinosaur puppet khloe make,chloe's puppet show,01:49.3,02:17.0,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.66,21
293,294,7-ZnBf8HH5k,137.819,173.519, dinosaur puppet need pointy taste scary dinosaur come lunch puppet  pig make spaghetti lunch spaghetti spaghetti tell brother alike way,chloe's puppet show,02:17.8,02:53.5,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.7,20
294,295,7-ZnBf8HH5k,173.73,199.019,mean completely different   puppet fantastic color ready late puppet sound fun time spaghetti puppet,chloe's puppet show,02:53.7,03:19.0,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.289,14
295,296,7-ZnBf8HH5k,199.53,235.83,begin hello  good uncle pete hello cookie  look like think make tummy bite big enjoy lawn uncle pig,chloe's puppet show,03:19.5,03:55.8,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.3,18
296,297,7-ZnBf8HH5k,236.43,264.87,fall asleep snore like mean daddy say fall asleep snow loudly like daddy right small like pay shoulda say thing uncle cake,chloe's puppet show,03:56.4,04:24.9,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.44,22
297,298,7-ZnBf8HH5k,265.35,279.27,think daddy pig uncle pig hear daddy pig uncle pig fall asleep tell brother happen puppet start,chloe's puppet show,04:25.3,04:39.3,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,13.92,17
298,299,aO-bFf2xfYQ,2.7,34.95, pig little brother  mummy pig daddy daddy cat foot mummy pig watch fit program television stretch stretch yes love watch mummy pig program,daddy gets fit,00:02.7,00:35.0,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.25,23
299,300,aO-bFf2xfYQ,35.7,60.629,exercise fit thank goodness exercise naturally fit look fit daddy tummy bite big fit touch toe like easy daddy stop pretend,daddy gets fit,00:35.7,01:00.6,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.929,21
300,301,aO-bFf2xfYQ,61.26,84.15,touch toe pretend  daddy pig really touch toe dear daddy good maybe bite exercise yes daddy start tomorrow daddy pig start exercise worry daddy,daddy gets fit,01:01.3,01:24.1,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.89,24
301,302,aO-bFf2xfYQ,85.17,112.979,help right  charge fit press easy yes good daddy want yes come child help make lunch help good daddy,daddy gets fit,01:25.2,01:53.0,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.809,19
302,303,aO-bFf2xfYQ,114,146.54,press honey pig   kitchen make lunch daddy pig press daddy yes yes hope overdo pig chicken,daddy gets fit,01:54.0,02:26.5,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.54,16
303,304,aO-bFf2xfYQ,147.319,171.11,press tv naughty daddy maybe daddy success old exercise bike look like fun able cycle watch tv time impossible bike noisy hear,daddy gets fit,02:27.3,02:51.1,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.791,22
304,305,aO-bFf2xfYQ,171.26,193.299,tv fit know use bicycle yes fresh air good daddy pig ride  little bicycle okay pedal brake bell yes yes thank  know bye bye,daddy gets fit,02:51.3,03:13.3,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.039,24
305,306,aO-bFf2xfYQ,197.209,236.83,fit quite hard work fit pedal daddy thing fast maybe slow greek strong daddy pig long time mummy reckon daddy day worry ,daddy gets fit,03:17.2,03:56.8,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.621,22
306,307,aO-bFf2xfYQ,237.43,261.07,daddy really enjoy away long whizz way push bike way poor daddy pig good little exercise yes today,daddy gets fit,03:57.4,04:21.1,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.64,18
307,308,aO-bFf2xfYQ,262.06,278.38,mean exercise tomorrow daddy fit exercise day worry daddy make sure yes know,daddy gets fit,04:22.1,04:38.4,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,16.32,13
308,309,BUzGf3hLke4,23.279,84.5,  bedroom play toy  let play dolly dinosaur daddy pig sit room read newspaper mummy pig baby hippo noise lot noise,tidying up,00:23.3,01:24.5,https://www.youtube.com/watch?v=BUzGf3hLke4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,61.221,20
309,310,BUzGf3hLke4,85.829,105.81,look mess floor trip hurt trip hurt dear poor daddy pig come child let bite tidy play tidy ,tidying up,01:25.8,01:45.8,https://www.youtube.com/watch?v=BUzGf3hLke4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,19.981,18
310,311,BUzGf3hLke4,106.939,171.15,mess really  lovely dress right help  tidy mummy pig help  girl boy good idea let tidy ready steady teddy toy basket right dinosaur book ,tidying up,01:46.9,02:51.2,https://www.youtube.com/watch?v=BUzGf3hLke4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,64.211,24
311,312,BUzGf3hLke4,172.109,243.209,pop dinosaur book tyrannosaurus rex brontosaurus yes triceratops triceratops good   love dinosaur win look tidy room tidy room good,tidying up,02:52.1,04:03.2,https://www.youtube.com/watch?v=BUzGf3hLke4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,71.1,19
312,313,BUzGf3hLke4,246.209,279.24,tidy room shall play dolly dinosaur yes carry game untidy good little tidy bite,tidying up,04:06.2,04:39.2,https://www.youtube.com/watch?v=BUzGf3hLke4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.031,14
313,314,uGA_FqHxRkU,2.73,41.879, pig little brother chick mummy pig daddy playground   playground friend  cat  pony climb frame  sheep  dog  rabbit ,the playground,00:02.7,00:41.9,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.149,17
314,315,uGA_FqHxRkU,42.3,76.47,play swing mummy mummy push ready yes want really high want play swing turn  hold tight want push   gently  yes hello ,the playground,00:42.3,01:16.5,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.17,21
315,316,uGA_FqHxRkU,81.77,103.74,dear  push  hello  doe like high  know  bite scare height sorry  let play climb frame hello  hello  hello,the playground,01:21.8,01:43.7,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.97,18
316,317,uGA_FqHxRkU,112.409,152.069,wrong proper way swear cross stand ready steady  stick tire good doe look bite funny pull friend help freedom,the playground,01:52.4,02:32.1,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.66,19
317,318,uGA_FqHxRkU,156.599,205.41,right thank  want play climb frame climb frame quite high  doe like high sorry  let play slide yes slide love slide  want play slide sure,the playground,02:36.6,03:25.4,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,48.811,25
318,319,uGA_FqHxRkU,205.849,231.329, bite high right help step dear bite high  slide daddy big slide silly  big stand,the playground,03:25.8,03:51.3,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.48,15
319,320,uGA_FqHxRkU,232.459,282.28,ready steady daddy pig stick funny look funny tati suppose bite funny push  love bounce daddy tummy  anymore,the playground,03:52.5,04:42.3,https://www.youtube.com/watch?v=uGA_FqHxRkU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,49.821,18
320,321,xX-iVi0nQ4g,2.7,37.35,big little brother mummy pig daddy picture mummy pig daddy pig new picture   lovely new picture wall leave diy expert house sure,daddy puts up a picture,00:02.7,00:37.4,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.65,22
321,322,xX-iVi0nQ4g,37.71,65.67,course nail wall hang picture good visit granny  pig late make mess goodbye watch learn properly,daddy puts up a picture,00:37.7,01:05.7,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.96,16
322,323,xX-iVi0nQ4g,67.26,97.11,need tape measure pencil nail break wall daddy need hammer nail stand child watch craftsman work daddy pig knock nail wall break wall daddy,daddy puts up a picture,01:07.3,01:37.1,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.85,24
323,324,xX-iVi0nQ4g,98.659,125.399,silly  easy pie mean daddy pig make big crack wall daddy break wall tiny crack picture hide crack daddy yes nail,daddy puts up a picture,01:38.7,02:05.4,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.74,21
324,325,xX-iVi0nQ4g,125.909,169.4,crack make mess daddy silly  daddy really break wall think mummy notice yes think daddy pig mend wall mummy pig come home brick,daddy puts up a picture,02:05.9,02:49.4,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.491,23
325,326,xX-iVi0nQ4g,171.799,217.31,beep hole brick daddy pig plaster brick pie daddy pig paint wall good new wall mend look mess make goodness clean mummy come,daddy puts up a picture,02:51.8,03:37.3,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,45.511,23
326,327,xX-iVi0nQ4g,217.639,250.51,tree daddy pig quickly wash tether lack cloth  pink nikes tool mummy mummy pig home mummy quick pretend happen hello hello yes,daddy puts up a picture,03:37.6,04:10.5,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.871,22
327,328,xX-iVi0nQ4g,251.29,272.89,think picture excitement daddy pig forget picture good know expert sure quite easy yes look quite easy daddy look really hard shush  tell,daddy puts up a picture,04:11.3,04:36.1,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.78,23
328,329,cu6xvXv-YTU,2.73,40.02, pig little brother mummy pig beach  family beach   love beach lot stuff careful forget sunshade bag towel bucket,at the beach,00:02.7,00:40.0,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.29,18
329,330,cu6xvXv-YTU,40.61,68.85,spade spotty ball good start play need sun cream sun hot   sun cream let try spotty ball work great spotty ball  know,at the beach,00:40.6,01:08.8,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.24,22
330,331,cu6xvXv-YTU,69.33,99.479,ball catch king  catch dear  little catch ball mind  add  like paddle sea yes daddy let water wing look smart water wing,at the beach,01:09.3,01:39.5,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.149,22
331,332,cu6xvXv-YTU,100.939,149.65, turn turn good play water water cold lovely warm dart daddy pig maybe splash daddy love play beach   love beach love beach  ,at the beach,01:40.9,02:29.7,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,48.711,22
332,333,cu6xvXv-YTU,150.91,185.59,like play bucket spade yes mummy daddy daddy bury sand good daddy right   bury daddy pig sand steady escape head bite hot,at the beach,02:30.9,03:05.6,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.68,22
333,334,cu6xvXv-YTU,186.37,219.299,straw hat good say straw hat yes daddy nice maybe little sleep  make sand castle   make sand castle firstly thirst bucket like,at the beach,03:06.4,03:39.3,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.929,22
334,335,cu6xvXv-YTU,220.599,246.29,turn pocket upside tap lift bucket presto sandcastle pesto sandcastle peddler  home time leave stuff let check forget towel speech bag sunshade spotty,at the beach,03:40.6,04:06.3,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.691,23
335,336,cu6xvXv-YTU,246.86,277.49,ball sure forget course forget hat daddy daddy yes forget daddy pig daddy leave  remember good glad  remember,at the beach,04:06.9,04:37.5,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.63,18
336,337,I41VjHkQKs4,2.7,33.989, pig little brother mummy pig  play doll house  play  make tea party doll family  mummy daddy,mister skinnylegs,00:02.7,00:34.0,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.289,16
337,338,I41VjHkQKs4,38.219,62.85,military time wash hand  putt doll bed night night  putt child bed tea tini  like putt doll child come downstairs right day eat cake ,mister skinnylegs,00:38.2,01:02.9,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.631,24
338,339,I41VjHkQKs4,63.329,88.59,listen busy putt doll bed  want blow doll house help tea party  teapot water child come downstairs right mummy come  teapot,mister skinnylegs,01:03.3,01:28.6,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.261,21
339,340,I41VjHkQKs4,93.86,118.64,water  spider sink  want spider friend  like spider spider like   love play tea party chocolate biscuit study block yesterday,mister skinnylegs,01:33.9,01:58.6,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.78,19
340,341,I41VjHkQKs4,120.64,159.739,sorry mummy eat naughty daddy  putt spider bed night night  help tea party worry  daddy away need,mister skinnylegs,02:00.6,02:39.7,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.099,17
341,342,I41VjHkQKs4,161.349,179.59,panic hello  spider scary away need afraid  spider small hurt worry daddy bedroom,mister skinnylegs,02:41.3,02:59.6,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.241,13
342,343,I41VjHkQKs4,181.819,203.54,quite big fetch mummy pig mummy pig hello mister skinnylegs feel little bite brave like doll house hello child hear little spider bedroom,mister skinnylegs,03:01.8,03:23.5,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.721,23
343,344,I41VjHkQKs4,204.079,227.989,play mummy mister skinnylegs mister skinnylegs big   like spider night night  putt spider bed  want tea want bed hungry,mister skinnylegs,03:24.1,03:48.0,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.91,19
344,345,I41VjHkQKs4,228.92,255.28,mister skinnylegs like cake  afraid spider anymore mummy daddy tea mister skinnylegs delicious  love play tea party tea mister skinnylegs,mister skinnylegs,03:48.9,04:15.3,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.36,20
345,346,I41VjHkQKs4,256.639,282.56,fat want say hello daddy hello mister daddy pig right let mister skinnylegs drink tea look scare daddy course good yes close epiphyte mister scale egg like mister skinnylegs,mister skinnylegs,04:16.6,04:42.6,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.921,29
346,347,EL6rvG9qVAc,2.73,46.5, pig little brother mummy pig   shop   like shop  love sit trolley doe  daddy sit trolley big trolley ,shopping,00:02.7,00:46.5,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.77,17
347,348,EL6rvG9qVAc,46.77,79.11,help shop goody thing list tomatoes spaghetti onion freek  love shop  need tomato magazine tomato mummy good ,shopping,00:46.8,01:19.1,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.34,17
348,349,EL6rvG9qVAc,81.56,107.61,trolley bottle good  tomato thing list list pea right  cold spaghetti betty spaghetti,shopping,01:21.6,01:47.6,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.05,13
349,350,EL6rvG9qVAc,108.509,138.08,  favorite food wonder spaghetti way spaghetti spaghetti good  spaghetti trolley yes peaky  cold spaghetti petey list ,shopping,01:48.5,02:18.1,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.571,16
350,351,EL6rvG9qVAc,139.78,164.989,crisp crisp list plenty crisp home  guess remember  dinosaur dinosaur  dinosaur supermarket thing list onion,shopping,02:19.8,02:45.0,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.209,15
351,352,EL6rvG9qVAc,167.81,200,remember good good nearly list thing list plant list  thing list fruit mind ,shopping,02:47.8,03:20.0,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.19,13
352,353,EL6rvG9qVAc,201.109,244.2,choose fruit fruit apple orange banana big melon fruit shall  apple orange banana checkout food pay tomato spaghetti onion melon chocolate cake cake chocolate cake,shopping,03:21.1,04:04.2,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.091,25
